Education,Income,Kidhome,Teenhome,Recency,Wines,Fruits,Meat,Fish,Sweets,Gold,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Total_Spent,Age,Seniority,Partner,Num_Childer,Num_Childen,Num_Children,Family_Size,Is_Parent
Graduate,72905.0,0,0,52,407,114,445,181,165,203,1,3,7,9,1,0,0,0,1,0,0,0,1515,56,319,Partner,0,0,0,2,0
Postgraduate,69702.0,0,1,8,664,9,240,50,19,57,2,7,7,10,4,0,0,0,0,0,0,0,1039,63,655,Partner,1,1,1,3,1
Graduate,70300.0,1,0,89,1045,61,338,60,46,46,3,5,5,13,8,0,0,0,0,0,0,0,1596,39,509,Alone,1,1,1,2,1
Postgraduate,70643.0,0,0,66,1218,107,304,23,143,33,1,5,8,4,6,0,0,0,0,0,0,1,1828,30,782,Partner,0,0,0,2,0
Postgraduate,30396.0,1,0,22,15,0,6,0,1,12,2,1,1,2,7,1,0,0,0,0,0,1,34,45,220,Partner,1,1,1,3,1
Postgraduate,50616.0,0,1,56,128,0,16,0,1,4,2,4,0,4,7,0,0,0,0,0,0,0,149,46,232,Alone,1,1,1,2,1
Postgraduate,62772.0,0,1,74,581,49,157,43,8,108,1,5,6,11,2,0,1,0,0,0,0,0,946,45,566,Alone,1,1,1,2,1
Postgraduate,30298.0,0,0,48,6,3,12,6,1,0,1,1,1,3,3,0,0,0,0,0,0,0,28,29,201,Alone,0,0,0,1,0
Graduate,52413.0,1,0,67,185,8,133,56,56,12,2,7,1,7,7,0,0,0,0,0,0,0,450,30,1000,Alone,1,1,1,2,1
Postgraduate,44155.0,1,1,24,22,1,9,0,0,14,1,1,1,2,4,0,0,0,0,0,0,0,46,57,321,Partner,2,2,2,4,1
Postgraduate,86979.0,0,0,67,584,100,835,65,83,35,1,5,5,5,2,1,0,0,0,0,0,1,1702,43,513,Alone,0,0,0,1,0
Graduate,76532.0,1,1,38,355,30,177,90,138,30,4,9,5,7,5,0,0,0,0,0,0,0,820,39,453,Partner,2,2,2,4,1
Graduate,42081.0,1,0,86,175,10,110,54,6,27,2,6,3,4,6,1,0,0,0,0,0,0,382,32,648,Partner,1,1,1,3,1
Postgraduate,67546.0,0,0,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,0,2126,26,827,Partner,0,0,0,2,0
Postgraduate,88420.0,0,0,87,957,153,612,99,95,153,1,4,7,8,1,1,0,1,1,0,0,0,2069,25,304,Partner,0,0,0,2,0
Graduate,31158.0,1,0,62,25,6,16,20,0,5,2,2,0,3,8,0,0,0,0,0,0,0,72,29,678,Partner,1,1,1,3,1
Graduate,61671.0,0,1,23,641,7,56,0,0,28,8,10,4,6,8,0,1,0,1,0,0,0,732,46,275,Alone,1,1,1,2,1
Graduate,69719.0,0,0,99,273,86,208,177,14,43,1,2,3,5,1,0,0,0,0,0,0,0,801,40,194,Alone,0,0,0,1,0
Graduate,49160.0,0,1,29,122,21,43,25,10,15,2,3,1,6,6,0,0,0,0,0,0,0,236,65,412,Alone,1,1,1,2,1
Undergraduate,24882.0,1,0,52,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,0,80,36,818,Partner,1,1,1,3,1
Postgraduate,90933.0,0,0,90,1020,31,430,62,63,79,1,4,6,4,1,0,0,1,0,0,0,0,1685,60,250,Alone,0,0,0,1,0
Postgraduate,113734.0,0,0,9,6,2,3,1,262,3,0,27,0,0,1,0,0,0,0,0,0,0,277,69,192,Alone,0,0,0,1,0
Postgraduate,59292.0,0,1,71,378,14,68,19,14,14,2,3,5,8,3,0,0,0,0,0,0,0,507,64,541,Partner,1,1,1,3,1
Postgraduate,45759.0,1,1,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,0,68,50,651,Partner,2,2,2,4,1
Graduate,22148.0,0,0,16,15,5,14,0,4,11,1,1,0,3,7,0,0,0,0,0,0,0,49,31,237,Alone,0,0,0,1,0
Postgraduate,73395.0,0,0,94,272,7,80,20,7,11,1,4,4,6,2,0,0,0,0,0,0,0,397,27,263,Partner,0,0,0,2,0
Graduate,29819.0,1,0,77,9,1,24,2,1,2,3,3,0,3,6,0,0,0,0,0,0,0,39,43,408,Alone,1,1,1,2,1
Graduate,45688.0,0,1,20,279,0,18,0,0,9,2,3,1,8,4,0,1,0,0,0,0,0,306,46,315,Partner,1,1,1,3,1
Graduate,62820.0,0,0,51,398,61,265,138,61,53,1,3,4,6,1,0,0,0,0,0,0,0,976,60,396,Partner,0,0,0,2,0
Postgraduate,60491.0,0,1,81,637,47,237,12,19,76,4,6,11,7,5,0,0,0,0,0,0,0,1028,43,545,Partner,1,1,1,3,1
Graduate,33235.0,1,0,71,45,0,16,2,1,6,1,3,0,3,7,0,0,0,0,0,0,0,70,28,218,Partner,1,1,1,3,1
Graduate,35701.0,0,0,36,21,1,9,7,3,5,1,1,0,3,6,0,0,0,0,0,0,0,46,55,627,Partner,0,0,0,2,0
Postgraduate,31535.0,1,0,95,15,4,13,0,0,19,1,1,1,2,7,1,0,0,0,0,0,0,51,34,436,Partner,1,1,1,3,1
Undergraduate,92556.0,0,0,32,493,183,352,184,23,28,0,3,5,13,0,0,0,0,0,0,0,0,1263,54,230,Partner,0,0,0,2,0
Graduate,67384.0,0,1,32,957,40,175,158,53,107,2,7,8,5,5,0,1,0,0,0,0,0,1490,44,786,Alone,1,1,1,2,1
Postgraduate,80573.0,0,0,85,829,138,430,60,92,15,1,4,6,13,2,0,0,0,0,0,0,0,1564,43,783,Partner,0,0,0,2,0
Graduate,77870.0,0,1,93,1017,50,500,65,50,133,3,5,5,5,8,0,1,0,1,0,0,1,1815,47,836,Partner,1,1,1,3,1
Postgraduate,52278.0,0,1,24,953,0,71,0,0,174,6,10,5,10,8,0,0,0,0,0,0,0,1198,51,680,Alone,1,1,1,2,1
Graduate,57107.0,0,1,44,159,0,120,0,0,137,7,4,4,8,8,0,1,0,0,1,0,1,416,46,834,Alone,1,1,1,2,1
Graduate,18929.0,0,0,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,0,85,24,658,Partner,0,0,0,2,0
Postgraduate,36038.0,1,0,82,23,0,15,0,2,7,2,3,0,3,6,0,0,0,0,0,0,0,47,33,554,Alone,1,1,1,2,1
Graduate,20180.0,0,0,27,18,42,24,15,20,18,1,2,1,4,7,0,0,0,0,0,0,0,137,38,654,Alone,0,0,0,1,0
Postgraduate,34230.0,1,1,72,15,0,4,0,0,2,1,1,0,2,7,0,0,0,0,0,0,0,21,49,710,Partner,2,2,2,4,1
Undergraduate,31878.0,0,1,7,23,4,5,10,5,23,1,1,0,4,3,0,0,0,0,0,0,0,70,37,167,Alone,1,1,1,2,1
Undergraduate,70932.0,0,1,57,200,193,100,46,185,185,2,6,2,12,3,0,0,0,0,0,0,0,909,42,321,Partner,1,1,1,3,1
Graduate,91249.0,0,0,84,1324,27,119,71,108,27,0,7,9,6,4,0,1,1,1,1,0,1,1676,58,777,Alone,0,0,0,1,0
Postgraduate,77598.0,0,0,53,1193,33,281,129,66,33,1,7,5,13,3,0,0,1,0,0,0,0,1735,71,695,Alone,0,0,0,1,0
Graduate,80982.0,1,1,48,505,137,401,104,22,22,3,11,5,11,5,0,0,0,0,0,1,0,1191,55,492,Alone,2,2,2,3,1
Postgraduate,22701.0,1,0,2,2,4,9,0,4,5,1,1,0,3,5,0,0,0,0,0,0,0,24,37,576,Partner,1,1,1,3,1
Postgraduate,55212.0,0,1,65,1103,0,45,0,0,34,3,4,2,11,8,0,1,0,0,1,0,0,1182,45,743,Partner,1,1,1,3,1
Graduate,70617.0,0,0,45,353,61,753,40,46,27,1,3,3,7,2,0,0,0,0,0,0,0,1280,44,531,Partner,0,0,0,2,0
Graduate,64849.0,0,0,42,652,48,350,94,84,108,1,9,3,6,5,0,0,0,0,0,0,1,1336,57,753,Alone,0,0,0,1,0
Postgraduate,62694.0,1,1,29,379,6,157,25,91,91,5,9,3,7,7,0,0,0,0,0,0,0,749,49,537,Partner,2,2,2,4,1
Postgraduate,61917.0,1,1,83,46,4,36,2,2,1,1,2,0,4,5,0,0,0,0,0,0,0,91,40,381,Partner,2,2,2,4,1
Postgraduate,67472.0,0,1,93,162,31,127,8,17,69,2,4,2,7,3,0,0,0,0,0,0,0,414,67,434,Partner,1,1,1,3,1
Postgraduate,21059.0,1,0,40,8,3,19,3,3,8,3,3,0,3,6,0,0,0,0,0,0,0,44,32,158,Partner,1,1,1,3,1
Postgraduate,29543.0,2,0,47,17,3,18,3,4,18,2,3,1,2,7,0,0,0,0,0,0,0,63,46,336,Partner,2,2,2,4,1
Graduate,75903.0,0,1,50,340,108,185,130,38,100,2,6,6,9,3,0,0,0,0,0,0,0,901,63,489,Partner,1,1,1,3,1
Undergraduate,34984.0,1,1,40,8,4,15,3,5,3,2,1,0,3,7,0,0,0,0,0,0,0,38,39,910,Partner,2,2,2,4,1
Postgraduate,54998.0,0,1,3,154,22,202,39,30,8,5,4,2,9,4,0,0,0,0,0,0,1,455,58,429,Alone,1,1,1,2,1
Postgraduate,54356.0,0,1,62,710,15,30,20,0,0,3,11,2,8,8,0,0,0,0,0,0,1,775,65,747,Alone,1,1,1,2,1
Postgraduate,34242.0,0,1,25,8,2,4,0,0,1,1,0,0,3,5,0,0,0,0,0,0,0,15,55,258,Partner,1,1,1,3,1
Graduate,25410.0,1,0,48,2,2,4,13,13,4,1,1,0,4,4,0,0,0,0,0,0,0,38,41,462,Partner,1,1,1,3,1
Postgraduate,73356.0,0,0,56,1050,14,322,0,14,112,1,5,11,5,2,1,0,1,1,0,0,1,1512,30,187,Partner,0,0,0,2,0
Graduate,28320.0,0,1,68,19,1,14,3,2,4,1,1,0,3,8,0,0,0,0,0,0,0,43,64,691,Partner,1,1,1,3,1
Graduate,23763.0,1,0,64,22,0,6,6,2,6,1,1,0,3,7,0,0,0,0,0,0,0,42,37,881,Alone,1,1,1,2,1
Graduate,72570.0,0,0,67,274,83,216,151,141,224,1,4,6,12,1,0,0,0,0,0,0,0,1089,30,225,Partner,0,0,0,2,0
Postgraduate,34529.0,1,0,94,68,6,38,3,6,41,2,2,2,3,7,0,0,0,0,0,0,0,162,38,813,Partner,1,1,1,3,1
Graduate,70792.0,0,0,82,344,45,654,104,11,114,2,3,4,10,3,0,0,0,0,0,0,0,1272,63,552,Alone,0,0,0,1,0
Graduate,63211.0,0,0,3,145,193,459,205,26,145,2,3,8,7,2,0,0,0,0,0,0,1,1173,32,1029,Partner,0,0,0,2,0
Postgraduate,83891.0,0,1,24,217,38,350,111,85,15,1,4,7,10,1,0,0,0,0,0,0,0,816,40,169,Partner,1,1,1,3,1
Graduate,36065.0,1,1,54,18,7,34,10,2,3,3,3,0,3,8,0,0,0,0,0,0,0,74,46,615,Alone,2,2,2,3,1
Graduate,39898.0,0,1,20,69,8,26,12,7,12,2,3,0,4,7,0,0,0,0,0,0,0,134,60,369,Partner,1,1,1,3,1
Postgraduate,51141.0,0,0,96,144,0,7,0,0,6,1,3,1,4,5,0,0,0,0,0,0,0,157,74,486,Alone,0,0,0,1,0
Graduate,56939.0,0,1,19,256,34,103,90,29,49,2,3,3,10,3,0,0,0,0,0,0,0,561,38,444,Partner,1,1,1,3,1
Graduate,80872.0,0,0,60,483,72,567,94,12,108,1,4,4,10,1,0,0,0,0,0,0,0,1336,63,1,Alone,0,0,0,1,0
Postgraduate,72335.0,0,0,2,1285,105,653,28,21,0,1,10,4,8,8,0,0,0,0,0,0,1,2092,38,845,Partner,0,0,0,2,0
Postgraduate,61798.0,0,0,13,338,4,89,11,8,13,1,4,2,9,4,0,0,0,0,0,0,0,463,50,378,Alone,0,0,0,1,0
Postgraduate,76842.0,0,0,37,605,10,345,84,54,32,1,1,8,7,0,0,0,0,0,0,0,0,1130,64,276,Alone,0,0,0,1,0
Graduate,29478.0,1,0,59,8,0,7,3,1,1,1,1,0,3,6,0,0,0,0,0,0,0,20,38,323,Partner,1,1,1,3,1
Graduate,46998.0,0,1,55,172,41,86,45,6,27,5,5,3,5,7,1,0,0,0,0,0,0,377,58,775,Alone,1,1,1,2,1
Graduate,96843.0,0,0,60,448,71,951,40,17,17,1,6,11,10,2,0,0,1,0,0,0,1,1544,24,592,Alone,0,0,0,1,0
Postgraduate,56551.0,1,1,48,67,4,32,17,2,16,3,2,1,4,4,0,0,0,0,0,0,0,138,64,154,Alone,2,2,2,3,1
Postgraduate,70053.0,0,1,38,512,53,98,81,179,89,3,8,5,10,5,0,0,0,0,0,0,0,1012,49,639,Partner,1,1,1,3,1
Postgraduate,71670.0,0,0,8,1462,16,128,0,0,160,1,5,3,6,6,0,1,1,0,1,0,1,1766,52,455,Alone,0,0,0,1,0
Graduate,44359.0,1,1,19,20,0,14,7,3,1,3,2,0,4,3,0,0,0,0,0,0,0,45,36,172,Partner,2,2,2,4,1
Graduate,40887.0,1,1,32,50,4,44,10,10,43,3,3,1,3,9,0,0,0,0,0,0,1,161,62,549,Alone,2,2,2,3,1
Graduate,48877.0,0,1,27,102,1,15,2,0,24,1,3,0,4,7,0,0,0,0,0,0,0,144,48,219,Alone,1,1,1,2,1
Graduate,74485.0,0,0,58,499,149,815,173,49,49,1,6,7,12,3,0,0,0,0,0,0,0,1734,67,469,Partner,0,0,0,2,0
Graduate,64474.0,0,1,59,381,35,172,56,86,93,2,8,2,10,5,0,0,0,0,0,0,0,823,42,410,Partner,1,1,1,3,1
Graduate,77226.0,0,1,29,631,43,239,128,76,21,2,6,8,12,3,0,0,0,0,0,0,0,1138,51,281,Partner,1,1,1,3,1
Graduate,72643.0,0,0,60,526,80,553,123,94,53,1,3,10,7,2,0,0,0,1,0,0,1,1429,65,647,Alone,0,0,0,1,0
Postgraduate,85738.0,0,0,41,913,26,376,17,26,13,1,3,6,11,1,0,1,1,0,0,0,0,1371,36,317,Partner,0,0,0,2,0
Graduate,55686.0,0,1,27,673,0,199,37,47,26,2,6,3,5,4,1,0,0,0,0,0,0,982,48,660,Alone,1,1,1,2,1
Graduate,39062.0,1,0,28,23,0,9,0,0,12,1,1,0,3,4,1,0,0,0,0,0,0,44,31,256,Alone,1,1,1,2,1
Graduate,34600.0,1,1,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,0,1,318,43,704,Partner,2,2,2,4,1
Graduate,40794.0,0,1,18,261,23,73,4,23,50,2,6,3,5,7,0,0,0,0,0,0,0,434,39,520,Partner,1,1,1,3,1
Undergraduate,54690.0,1,1,76,111,16,37,7,9,18,3,3,1,5,3,0,0,0,0,0,0,0,198,43,513,Partner,2,2,2,4,1
Graduate,4428.0,0,1,0,16,4,12,2,4,321,0,25,0,0,1,0,0,0,0,0,0,0,359,45,575,Partner,1,1,1,3,1
Undergraduate,32632.0,0,0,32,63,151,137,153,19,53,2,4,4,8,5,0,0,0,0,0,0,0,576,51,1032,Partner,0,0,0,2,0
Postgraduate,38236.0,1,1,2,58,0,18,2,0,10,4,3,0,4,7,0,0,0,0,0,0,0,88,46,442,Alone,2,2,2,3,1
Graduate,36781.0,1,0,16,29,1,17,0,3,13,1,2,1,2,8,0,0,0,0,0,0,1,63,35,63,Partner,1,1,1,3,1
Postgraduate,31385.0,1,0,56,3,2,12,0,1,9,1,1,0,2,8,1,0,0,0,0,0,1,27,30,938,Alone,1,1,1,2,1
Graduate,24570.0,1,0,97,28,34,62,11,14,44,3,4,0,4,9,0,0,0,0,0,0,0,193,30,647,Partner,1,1,1,3,1
Postgraduate,25509.0,1,0,15,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,0,1,101,40,809,Alone,1,1,1,2,1
Graduate,94642.0,0,0,35,879,143,797,106,143,143,0,5,7,9,1,0,0,1,1,0,0,0,2211,63,4,Partner,0,0,0,2,0
Postgraduate,58646.0,0,1,3,62,1,44,6,5,22,1,2,1,4,4,0,0,0,0,0,0,0,140,52,426,Partner,1,1,1,3,1
Graduate,53201.0,1,1,49,280,7,81,20,0,27,8,6,3,5,7,0,0,0,0,0,0,0,415,39,369,Alone,2,2,2,3,1
Graduate,21994.0,0,1,4,9,0,6,3,1,3,1,0,0,3,5,0,0,0,0,0,0,0,22,57,712,Partner,1,1,1,3,1
Graduate,57113.0,1,1,45,182,4,33,0,2,42,6,4,1,5,7,0,0,0,0,0,0,0,263,36,552,Partner,2,2,2,4,1
Graduate,51373.0,0,0,37,83,2,101,64,26,117,1,3,5,3,4,0,0,0,0,0,0,0,393,23,532,Partner,0,0,0,2,0
Graduate,23477.0,1,0,39,38,15,54,3,8,29,3,3,0,4,8,0,0,0,0,0,0,0,147,28,411,Partner,1,1,1,3,1
Graduate,58116.0,0,1,38,228,19,130,4,11,51,2,3,3,8,2,0,0,0,0,0,0,0,443,58,237,Partner,1,1,1,3,1
Postgraduate,72968.0,0,0,8,1092,37,592,145,37,55,1,5,5,8,3,0,0,0,1,0,0,1,1958,51,355,Alone,0,0,0,1,0
Postgraduate,39791.0,0,1,89,85,15,27,13,13,21,2,3,1,4,7,0,0,0,0,0,0,0,174,43,618,Partner,1,1,1,3,1
Postgraduate,91712.0,0,0,47,1276,24,746,94,29,48,0,9,7,11,3,0,0,1,0,0,0,1,2217,67,415,Alone,0,0,0,1,0
Graduate,94472.0,0,1,75,1017,33,417,108,100,16,1,5,5,5,5,0,1,1,0,0,0,0,1691,56,277,Alone,1,1,1,2,1
Graduate,13672.0,1,1,86,6,2,9,2,1,5,2,1,0,3,8,0,0,0,0,0,0,0,25,54,598,Partner,2,2,2,4,1
Undergraduate,96547.0,0,0,4,448,21,125,52,101,62,0,7,6,8,2,1,0,1,1,0,0,1,809,34,197,Partner,0,0,0,2,0
Graduate,79205.0,0,0,73,504,23,117,179,28,44,1,6,5,4,4,0,0,0,1,0,0,1,895,39,829,Partner,0,0,0,2,0
Postgraduate,56559.0,0,1,46,226,22,133,41,31,31,3,4,3,8,4,0,0,0,0,0,0,0,484,39,711,Partner,1,1,1,3,1
Postgraduate,32644.0,1,0,38,239,3,141,0,7,23,4,7,1,6,8,1,0,0,0,0,0,0,413,41,689,Partner,1,1,1,3,1
Undergraduate,67506.0,0,1,73,90,38,67,33,36,67,1,4,1,6,3,0,0,0,0,0,0,0,331,34,308,Alone,1,1,1,2,1
Graduate,24206.0,1,0,66,7,2,8,3,2,3,1,1,0,3,6,0,0,0,0,0,0,0,25,44,490,Alone,1,1,1,2,1
Postgraduate,28420.0,1,0,36,4,2,5,2,0,0,1,1,0,2,6,0,0,0,0,0,0,0,13,47,347,Alone,1,1,1,2,1
Graduate,22979.0,1,0,29,16,17,19,20,21,22,3,3,2,2,8,0,0,0,0,0,0,1,115,44,910,Partner,1,1,1,3,1
Graduate,33279.0,0,0,29,10,3,3,0,0,0,1,0,0,3,3,0,0,0,0,0,0,0,16,48,0,Alone,0,0,0,1,0
Postgraduate,46423.0,1,1,6,68,0,16,0,0,8,3,2,0,4,7,0,0,0,0,0,0,0,92,42,444,Alone,2,2,2,3,1
Graduate,30368.0,0,1,97,35,0,13,2,0,2,2,2,0,3,8,0,0,0,0,0,0,0,52,37,513,Partner,1,1,1,3,1
Graduate,63684.0,0,1,61,575,80,428,208,93,80,3,8,4,8,5,0,0,0,0,0,0,0,1464,44,740,Partner,1,1,1,3,1
Graduate,41638.0,0,1,68,315,0,31,4,0,91,4,5,5,3,8,1,0,0,0,0,0,0,441,50,661,Alone,1,1,1,2,1
Postgraduate,68805.0,0,1,73,182,2,49,17,13,20,1,3,1,7,2,0,0,0,0,0,0,0,283,55,445,Alone,1,1,1,2,1
Postgraduate,65814.0,0,1,90,561,14,113,10,14,35,3,8,2,10,5,0,0,0,0,0,0,0,747,48,306,Partner,1,1,1,3,1
Graduate,71964.0,0,0,81,587,51,932,180,34,86,1,5,6,5,3,0,0,0,0,0,0,0,1870,56,565,Alone,0,0,0,1,0
Graduate,39146.0,1,0,1,94,1,33,13,12,12,3,4,0,4,8,0,0,0,0,0,0,0,165,28,660,Alone,1,1,1,2,1
Graduate,96876.0,0,0,79,908,43,735,40,194,21,1,7,7,9,2,0,1,1,1,0,0,1,1941,37,546,Partner,0,0,0,2,0
Undergraduate,34445.0,0,0,92,228,122,122,208,129,30,6,11,2,8,9,0,0,0,0,0,0,0,839,33,678,Partner,0,0,0,2,0
Graduate,68281.0,0,0,31,995,112,417,42,48,41,1,2,9,13,5,0,0,0,0,0,0,1,1655,56,881,Alone,0,0,0,1,0
Undergraduate,37284.0,1,1,46,11,1,2,2,1,6,1,0,0,3,6,0,0,0,0,0,0,0,23,39,617,Partner,2,2,2,4,1
Graduate,36790.0,0,0,14,3,3,14,15,21,10,1,2,1,2,9,0,0,0,0,0,0,1,66,31,702,Partner,0,0,0,2,0
Graduate,27943.0,1,1,89,12,1,16,4,1,3,3,2,0,3,8,0,0,0,0,0,0,0,37,47,600,Partner,2,2,2,4,1
Graduate,22263.0,1,1,31,17,0,2,0,0,2,2,1,0,3,6,0,0,0,0,0,1,0,21,63,251,Alone,2,2,2,3,1
Graduate,30261.0,1,2,75,8,0,5,0,3,6,1,0,0,3,8,0,0,0,0,0,0,0,22,42,802,Partner,3,3,3,5,1
Graduate,28587.0,1,0,42,22,4,17,12,10,13,3,2,0,4,6,0,0,0,0,0,0,0,78,36,4,Partner,1,1,1,3,1
Postgraduate,43815.0,1,0,53,14,10,29,4,7,15,1,2,0,3,6,0,0,0,0,0,0,0,79,32,581,Partner,1,1,1,3,1
Graduate,48195.0,1,1,53,106,27,68,52,7,5,6,4,2,5,6,0,0,0,0,0,0,0,265,58,319,Partner,2,2,2,4,1
Postgraduate,77027.0,0,1,23,820,57,242,45,0,11,2,8,3,6,4,0,0,0,0,0,0,0,1175,62,218,Partner,1,1,1,3,1
Postgraduate,71322.0,0,1,57,753,43,226,69,10,204,2,8,5,13,4,0,0,0,0,0,0,0,1305,49,658,Partner,1,1,1,3,1
Postgraduate,32765.0,1,0,49,13,3,17,7,3,3,2,2,0,4,5,0,0,0,0,0,0,0,46,35,286,Partner,1,1,1,3,1
Graduate,29672.0,1,1,6,9,1,3,0,4,8,1,0,0,3,6,0,0,0,0,0,0,0,25,49,368,Partner,2,2,2,4,1
Graduate,23272.0,0,0,29,19,3,6,4,2,12,1,1,0,3,4,0,0,0,0,0,0,0,46,61,415,Alone,0,0,0,1,0
Postgraduate,49912.0,0,1,5,520,8,223,32,49,42,4,10,5,7,8,1,0,0,0,0,0,1,874,65,880,Partner,1,1,1,3,1
Undergraduate,7500.0,1,0,98,5,17,17,13,14,34,4,2,1,3,9,0,0,0,0,0,0,0,100,29,1063,Partner,1,1,1,3,1
Postgraduate,68117.0,0,1,80,618,44,215,0,17,36,2,11,8,4,6,1,0,0,0,0,0,1,930,67,429,Alone,1,1,1,2,1
Graduate,67225.0,0,1,4,315,35,322,46,7,143,3,7,2,11,5,0,0,0,0,0,0,0,868,59,375,Partner,1,1,1,3,1
Graduate,17649.0,1,0,70,15,1,23,0,5,1,3,3,0,3,8,0,0,0,0,0,0,0,45,38,360,Partner,1,1,1,3,1
Graduate,55914.0,0,1,32,384,60,364,119,101,232,4,11,6,8,7,0,0,0,0,0,0,0,1260,39,586,Partner,1,1,1,3,1
Graduate,40059.0,1,0,82,110,29,92,28,10,145,1,6,2,3,8,1,0,0,0,0,0,0,414,30,434,Partner,1,1,1,3,1
Graduate,60905.0,0,1,27,208,17,76,36,17,38,2,3,3,7,2,0,0,0,0,0,0,0,392,64,573,Partner,1,1,1,3,1
Graduate,75330.0,1,1,94,555,82,257,93,61,61,4,10,3,12,6,0,0,0,0,0,0,0,1109,37,970,Partner,2,2,2,4,1
Graduate,60689.0,0,1,23,240,90,216,63,6,24,4,4,4,10,3,0,0,0,0,0,0,0,639,63,699,Alone,1,1,1,2,1
Graduate,38680.0,1,0,97,11,0,36,15,5,12,1,2,0,3,7,0,0,0,0,0,0,0,79,30,618,Partner,1,1,1,3,1
Graduate,61416.0,0,0,25,848,154,323,201,61,78,1,10,3,10,6,1,0,0,0,0,0,0,1665,32,491,Partner,0,0,0,2,0
Graduate,49767.0,0,0,92,202,47,197,55,42,149,1,5,4,8,4,0,0,0,0,0,0,0,692,23,669,Alone,0,0,0,1,0
Graduate,83273.0,1,2,98,433,89,650,16,102,102,10,4,6,9,7,0,0,0,0,0,0,0,1392,44,802,Alone,3,3,3,4,1
Graduate,29009.0,1,0,19,6,6,15,10,5,2,2,2,0,3,6,0,0,0,0,0,0,0,44,33,372,Partner,1,1,1,3,1
Postgraduate,45057.0,1,0,80,37,0,7,3,0,3,1,2,0,3,5,0,0,0,0,0,0,0,50,35,693,Partner,1,1,1,3,1
Graduate,37150.0,1,0,80,167,37,64,49,34,116,8,4,3,6,7,0,0,0,0,0,0,0,467,43,757,Partner,1,1,1,3,1
Graduate,43020.0,1,0,79,45,7,99,4,25,43,3,4,1,4,6,0,0,0,0,0,0,0,223,44,371,Alone,1,1,1,2,1
Graduate,53154.0,0,1,50,129,0,21,0,1,7,1,3,1,4,4,0,0,0,0,0,0,0,158,55,91,Partner,1,1,1,3,1
Graduate,65308.0,0,0,60,713,0,264,120,80,34,1,7,8,12,4,0,0,1,1,0,0,0,1211,41,392,Partner,0,0,0,2,0
Graduate,76467.0,1,0,44,676,161,426,210,44,58,2,2,5,5,6,0,0,0,0,0,0,1,1575,44,841,Alone,1,1,1,2,1
Undergraduate,81044.0,0,0,0,450,26,535,73,98,26,1,5,6,10,1,0,0,0,0,0,0,0,1208,67,344,Partner,0,0,0,2,0
Graduate,32871.0,1,1,28,22,2,12,0,2,5,1,1,0,3,4,0,0,0,0,0,0,0,43,63,459,Partner,2,2,2,4,1
Graduate,55801.0,1,1,35,367,4,51,6,4,95,6,7,2,6,7,0,0,0,1,0,0,0,527,39,440,Alone,2,2,2,3,1
Graduate,76320.0,0,1,49,526,35,214,69,53,35,2,6,3,4,2,0,0,0,0,0,0,0,932,55,167,Alone,1,1,1,2,1
Postgraduate,36927.0,1,1,46,51,0,16,0,0,4,2,3,0,3,8,0,0,0,0,0,0,0,71,59,303,Alone,2,2,2,3,1
Graduate,48794.0,1,1,97,25,0,11,3,0,15,1,1,0,3,4,0,0,0,0,0,0,0,54,61,163,Partner,2,2,2,4,1
Graduate,23478.0,0,0,51,28,6,27,12,17,39,1,3,0,3,8,0,0,0,0,0,0,0,129,49,627,Alone,0,0,0,1,0
Graduate,71128.0,1,0,80,958,159,447,20,0,31,3,2,10,12,7,0,0,0,0,0,0,0,1615,41,909,Alone,1,1,1,2,1
Postgraduate,70179.0,0,1,10,532,88,168,69,44,133,3,7,3,13,5,0,0,0,0,0,0,0,1034,38,503,Alone,1,1,1,2,1
Graduate,59462.0,0,1,29,724,17,143,0,8,196,2,9,2,12,7,0,0,0,0,0,0,0,1088,64,584,Partner,1,1,1,3,1
Graduate,38361.0,1,0,74,39,0,56,20,8,14,3,3,1,3,7,0,0,0,0,0,0,0,137,45,344,Partner,1,1,1,3,1
Postgraduate,70038.0,0,0,54,587,54,348,71,54,130,1,4,4,8,2,0,0,0,0,0,0,0,1244,32,407,Partner,0,0,0,2,0
Graduate,42554.0,1,1,93,29,1,11,0,0,0,2,2,0,3,4,0,0,0,0,0,0,0,41,36,370,Partner,2,2,2,4,1
Graduate,67445.0,0,1,63,757,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0,0,1174,40,728,Partner,1,1,1,3,1
Graduate,67046.0,0,1,92,544,35,133,23,151,107,2,4,5,4,2,0,0,0,0,0,0,0,993,63,553,Alone,1,1,1,2,1
Graduate,42192.0,0,0,40,40,15,15,17,6,7,1,2,1,3,4,0,0,0,0,0,0,0,100,66,545,Partner,0,0,0,2,0
